current_points,offences_last_12m,minor_offences,moderate_offences,severe_offences,days_since_last_offence,avg_days_between_offences,years_since_licence_issue,suspension_proximity,stability_index,trend_encoded,label
11.0,2,0,0,2,0.0,67.0,19.0,0.7333333333333333,58.66666666666667,1,1
5.0,2,1,0,0,0.0,47.0,9.0,0.3333333333333333,84.66666666666667,1,0
11.0,3,1,1,1,60.0,82.0,23.0,0.7333333333333333,58.66666666666667,1,1
1.0,0,0,0,0,203.0,122.0,4.0,0.0666666666666666,97.33333333333331,0,1
12.0,3,1,1,0,90.0,64.0,10.0,0.8,62.0,1,1
0.0,0,0,0,0,278.0,81.0,11.0,0.0,100.0,0,0
2.0,0,0,0,0,199.0,56.0,25.0,0.1333333333333333,94.66666666666669,0,0
6.0,2,1,0,0,120.0,61.0,19.0,0.4,82.0,1,0
3.0,2,1,1,0,60.0,63.0,19.0,0.2,86.0,1,0
8.0,4,0,3,0,0.0,107.0,25.0,0.5333333333333333,66.66666666666667,1,1
3.0,2,1,0,0,60.0,46.0,13.0,0.2,90.0,1,0
12.0,5,0,0,5,0.0,59.0,19.0,0.8,38.0,1,1
6.0,4,0,3,0,0.0,41.0,14.0,0.4,72.0,1,1
10.0,4,1,1,2,0.0,45.0,25.0,0.6666666666666666,55.33333333333334,1,1
5.0,0,0,0,0,349.0,76.0,21.0,0.3333333333333333,86.66666666666667,0,0
2.0,1,0,0,0,302.0,106.0,14.0,0.1333333333333333,94.66666666666669,0,0
14.0,3,1,1,2,30.0,96.0,4.0,0.9333333333333332,44.66666666666666,1,1
6.0,3,0,3,1,0.0,79.0,5.0,0.4,66.0,1,1
3.0,2,0,0,1,150.0,107.0,21.0,0.2,86.0,1,0
8.0,0,0,0,0,281.0,98.0,3.0,0.5333333333333333,78.66666666666667,0,0
5.0,1,1,0,0,150.0,68.0,11.0,0.3333333333333333,84.66666666666667,1,0
3.0,2,1,1,0,90.0,98.0,16.0,0.2,86.0,1,0
12.0,4,2,1,0,30.0,100.0,3.0,0.8,60.0,1,1
4.0,0,0,0,0,185.0,105.0,2.0,0.2666666666666666,89.33333333333333,0,0
3.0,0,0,0,0,327.0,92.0,9.0,0.2,92.0,0,0
1.0,0,0,0,0,283.0,56.0,21.0,0.0666666666666666,97.33333333333331,0,0
2.0,0,0,0,0,206.0,103.0,13.0,0.1333333333333333,94.66666666666669,0,0
3.0,3,1,1,0,0.0,31.0,15.0,0.2,86.0,1,0
1.0,0,0,0,0,288.0,87.0,8.0,0.0666666666666666,97.33333333333331,0,0
4.0,2,0,1,0,60.0,121.0,20.0,0.2666666666666666,85.33333333333333,1,0
2.0,0,0,0,0,288.0,70.0,5.0,0.1333333333333333,94.66666666666669,0,0
3.0,1,0,0,0,269.0,67.0,11.0,0.2,92.0,0,0
6.0,1,1,0,0,150.0,44.0,1.0,0.4,82.0,1,0
1.0,0,0,0,0,264.0,130.0,10.0,0.0666666666666666,97.33333333333331,0,0
0.0,0,1,0,0,120.0,110.0,7.0,0.0,98.0,1,0
10.0,0,0,0,1,120.0,57.0,3.0,0.6666666666666666,67.33333333333334,1,1
0.0,0,0,0,0,294.0,68.0,22.0,0.0,100.0,0,0
4.0,0,1,0,0,30.0,127.0,4.0,0.2666666666666666,87.33333333333333,1,0
0.0,0,0,0,0,264.0,100.0,11.0,0.0,100.0,0,0
4.0,2,1,0,0,90.0,42.0,7.0,0.2666666666666666,87.33333333333333,1,0
0.0,0,0,0,0,214.0,93.0,19.0,0.0,100.0,0,0
4.0,0,0,0,0,230.0,89.0,13.0,0.2666666666666666,89.33333333333333,0,0
1.0,1,0,0,0,337.0,118.0,6.0,0.0666666666666666,97.33333333333331,0,0
6.0,1,0,0,0,299.0,68.0,14.0,0.4,84.0,0,1
4.0,3,2,0,0,0.0,37.0,23.0,0.2666666666666666,85.33333333333333,1,0
6.0,2,0,0,1,90.0,82.0,6.0,0.4,78.0,1,1
6.0,0,0,0,0,250.0,68.0,7.0,0.4,84.0,0,0
4.0,0,0,0,0,301.0,100.0,25.0,0.2666666666666666,89.33333333333333,0,0
10.0,1,0,0,2,60.0,96.0,12.0,0.6666666666666666,61.33333333333334,1,1
9.0,4,2,1,1,60.0,90.0,7.0,0.6,62.0,1,1
4.0,1,0,0,0,212.0,110.0,10.0,0.2666666666666666,89.33333333333333,0,0
3.0,3,1,2,0,30.0,102.0,7.0,0.2,82.0,1,0
7.0,1,0,0,0,240.0,110.0,15.0,0.4666666666666667,81.33333333333333,0,0
1.0,0,0,0,0,250.0,114.0,12.0,0.0666666666666666,97.33333333333331,0,0
6.0,2,0,1,0,60.0,96.0,20.0,0.4,80.0,1,0
1.0,1,1,0,0,0.0,122.0,17.0,0.0666666666666666,95.33333333333331,1,0
8.0,1,0,1,0,120.0,37.0,21.0,0.5333333333333333,74.66666666666667,1,0
14.0,2,1,1,1,30.0,48.0,20.0,0.9333333333333332,50.66666666666666,1,1
8.0,1,1,0,0,120.0,67.0,17.0,0.5333333333333333,76.66666666666667,1,0
1.0,0,0,0,0,220.0,110.0,15.0,0.0666666666666666,97.33333333333331,0,0
8.0,3,0,1,1,30.0,27.0,14.0,0.5333333333333333,68.66666666666667,1,1
5.0,0,0,0,0,355.0,64.0,15.0,0.3333333333333333,86.66666666666667,0,0
1.0,1,0,1,0,60.0,90.0,7.0,0.0666666666666666,93.33333333333331,1,0
7.0,5,3,0,1,0.0,83.0,20.0,0.4666666666666667,69.33333333333333,1,1
9.0,3,2,0,0,30.0,57.0,17.0,0.6,72.0,1,1
6.0,1,0,0,0,238.0,64.0,18.0,0.4,84.0,0,0
8.0,1,0,0,0,314.0,126.0,3.0,0.5333333333333333,78.66666666666667,0,0
14.0,2,0,0,2,30.0,71.0,16.0,0.9333333333333332,50.66666666666666,1,0
1.0,1,0,1,0,90.0,73.0,11.0,0.0666666666666666,93.33333333333331,1,0
10.0,3,0,1,2,60.0,36.0,20.0,0.6666666666666666,57.33333333333334,1,1
9.0,0,0,0,0,253.0,86.0,19.0,0.6,76.0,0,0
11.0,2,1,0,2,0.0,66.0,3.0,0.7333333333333333,56.66666666666667,1,1
6.0,0,0,0,0,359.0,113.0,12.0,0.4,84.0,0,0
3.0,1,1,0,0,30.0,107.0,3.0,0.2,90.0,1,0
13.0,5,0,1,3,30.0,20.0,14.0,0.8666666666666667,43.33333333333333,1,1
4.0,3,3,0,0,30.0,85.0,1.0,0.2666666666666666,83.33333333333333,1,0
4.0,2,0,1,0,60.0,41.0,17.0,0.2666666666666666,85.33333333333333,1,0
2.0,0,0,0,0,267.0,93.0,2.0,0.1333333333333333,94.66666666666669,0,0
4.0,0,0,1,0,0.0,110.0,2.0,0.2666666666666666,85.33333333333333,1,0
10.0,6,1,3,1,0.0,45.0,14.0,0.6666666666666666,53.33333333333334,1,1
14.0,4,0,0,3,0.0,28.0,24.0,0.9333333333333332,44.66666666666666,1,1
9.0,1,0,1,0,0.0,127.0,15.0,0.6,72.0,1,1
10.0,3,1,0,1,90.0,101.0,25.0,0.6666666666666666,65.33333333333334,1,1
2.0,2,1,0,0,150.0,118.0,21.0,0.1333333333333333,92.66666666666669,1,0
3.0,2,1,0,0,60.0,47.0,11.0,0.2,90.0,1,0
11.0,2,1,0,1,30.0,108.0,13.0,0.7333333333333333,62.66666666666667,1,1
1.0,2,1,1,0,30.0,21.0,11.0,0.0666666666666666,91.33333333333331,1,0
14.0,4,1,0,3,0.0,110.0,3.0,0.9333333333333332,42.66666666666666,1,1
7.0,2,1,0,0,0.0,117.0,22.0,0.4666666666666667,79.33333333333333,1,0
6.0,3,2,1,0,0.0,63.0,17.0,0.4,76.0,1,1
4.0,0,0,0,0,235.0,104.0,11.0,0.2666666666666666,89.33333333333333,0,0
0.0,0,1,0,0,120.0,78.0,1.0,0.0,98.0,1,0
7.0,1,0,1,0,30.0,117.0,24.0,0.4666666666666667,77.33333333333333,1,0
2.0,1,0,0,0,241.0,121.0,3.0,0.1333333333333333,94.66666666666669,0,0
7.0,1,0,0,0,320.0,62.0,22.0,0.4666666666666667,81.33333333333333,0,0
2.0,2,1,0,0,0.0,82.0,2.0,0.1333333333333333,92.66666666666669,1,0
11.0,2,0,1,0,120.0,52.0,24.0,0.7333333333333333,66.66666666666667,1,1
4.0,1,0,0,0,302.0,144.0,19.0,0.2666666666666666,89.33333333333333,0,0
0.0,0,0,0,0,213.0,47.0,7.0,0.0,100.0,0,0
3.0,0,1,0,0,30.0,80.0,1.0,0.2,90.0,1,0
7.0,1,1,0,0,150.0,80.0,14.0,0.4666666666666667,79.33333333333333,1,0
3.0,1,1,0,0,30.0,112.0,14.0,0.2,90.0,1,0
1.0,0,0,0,0,345.0,71.0,20.0,0.0666666666666666,97.33333333333331,0,0
4.0,0,1,0,0,120.0,110.0,2.0,0.2666666666666666,87.33333333333333,1,0
4.0,0,0,0,1,120.0,27.0,19.0,0.2666666666666666,83.33333333333333,1,0
4.0,0,0,0,0,240.0,106.0,5.0,0.2666666666666666,89.33333333333333,0,0
10.0,3,1,0,3,0.0,68.0,17.0,0.6666666666666666,53.33333333333334,1,1
11.0,3,0,3,1,30.0,96.0,16.0,0.7333333333333333,52.66666666666667,1,1
10.0,2,0,2,0,90.0,85.0,18.0,0.6666666666666666,65.33333333333334,1,1
8.0,4,2,2,0,0.0,25.0,23.0,0.5333333333333333,66.66666666666667,1,1
11.0,4,2,0,2,0.0,30.0,2.0,0.7333333333333333,54.66666666666667,1,1
6.0,2,2,0,0,120.0,76.0,10.0,0.4,80.0,1,0
2.0,0,0,0,0,311.0,87.0,20.0,0.1333333333333333,94.66666666666669,0,0
7.0,1,0,0,1,120.0,65.0,25.0,0.4666666666666667,75.33333333333333,1,1
4.0,0,0,0,0,200.0,69.0,1.0,0.2666666666666666,89.33333333333333,0,0
0.0,0,0,0,0,217.0,80.0,12.0,0.0,100.0,0,0
0.0,1,1,0,0,0.0,70.0,21.0,0.0,98.0,1,0
3.0,1,1,0,0,60.0,56.0,2.0,0.2,90.0,1,0
0.0,0,0,0,0,200.0,107.0,23.0,0.0,100.0,0,0
4.0,0,0,0,0,340.0,91.0,23.0,0.2666666666666666,89.33333333333333,0,0
1.0,0,0,0,0,282.0,116.0,25.0,0.0666666666666666,97.33333333333331,0,0
7.0,1,0,1,0,150.0,60.0,23.0,0.4666666666666667,77.33333333333333,1,0
3.0,0,0,0,0,348.0,102.0,21.0,0.2,92.0,0,0
2.0,1,0,0,0,202.0,58.0,1.0,0.1333333333333333,94.66666666666669,0,0
4.0,2,2,0,0,60.0,66.0,4.0,0.2666666666666666,85.33333333333333,1,0
10.0,2,1,0,2,0.0,46.0,19.0,0.6666666666666666,59.33333333333334,1,1
6.0,1,0,0,1,30.0,68.0,12.0,0.4,78.0,1,1
8.0,2,0,2,0,30.0,96.0,13.0,0.5333333333333333,70.66666666666667,1,1
6.0,3,1,0,2,30.0,63.0,20.0,0.4,70.0,1,1
1.0,0,0,0,0,336.0,97.0,9.0,0.0666666666666666,97.33333333333331,0,0
7.0,1,1,0,0,120.0,28.0,12.0,0.4666666666666667,79.33333333333333,1,0
3.0,0,0,0,0,309.0,117.0,5.0,0.2,92.0,0,0
4.0,0,0,0,0,359.0,68.0,11.0,0.2666666666666666,89.33333333333333,0,0
10.0,3,1,1,0,30.0,107.0,17.0,0.6666666666666666,67.33333333333334,1,1
7.0,1,1,0,0,30.0,79.0,24.0,0.4666666666666667,79.33333333333333,1,0
4.0,1,0,1,0,120.0,106.0,11.0,0.2666666666666666,85.33333333333333,1,0
9.0,2,0,2,0,30.0,28.0,25.0,0.6,68.0,1,1
0.0,0,0,0,0,206.0,53.0,18.0,0.0,100.0,0,0
4.0,0,0,0,0,254.0,118.0,19.0,0.2666666666666666,89.33333333333333,0,0
7.0,2,1,0,1,90.0,75.0,10.0,0.4666666666666667,73.33333333333333,1,0
3.0,0,0,0,0,292.0,97.0,16.0,0.2,92.0,0,0
6.0,3,0,2,1,60.0,63.0,2.0,0.4,70.0,1,1
4.0,0,0,0,0,284.0,73.0,6.0,0.2666666666666666,89.33333333333333,0,0
14.0,3,1,0,2,0.0,84.0,16.0,0.9333333333333332,48.66666666666666,1,1
10.0,0,1,0,0,120.0,85.0,10.0,0.6666666666666666,71.33333333333334,1,0
5.0,1,1,0,0,30.0,89.0,3.0,0.3333333333333333,84.66666666666667,1,0
6.0,3,2,0,1,0.0,100.0,25.0,0.4,74.0,1,1
10.0,2,0,1,1,30.0,99.0,21.0,0.6666666666666666,63.33333333333334,1,1
10.0,3,1,0,1,30.0,76.0,19.0,0.6666666666666666,65.33333333333334,1,1
7.0,0,0,0,0,280.0,136.0,12.0,0.4666666666666667,81.33333333333333,0,0
14.0,5,0,2,3,0.0,88.0,21.0,0.9333333333333332,36.66666666666666,1,1
1.0,1,0,0,0,342.0,121.0,14.0,0.0666666666666666,97.33333333333331,0,0
4.0,5,2,2,0,0.0,76.0,20.0,0.2666666666666666,77.33333333333333,1,1
2.0,0,0,0,0,335.0,126.0,21.0,0.1333333333333333,94.66666666666669,0,0
6.0,0,1,0,0,30.0,101.0,2.0,0.4,82.0,1,0
11.0,2,0,1,1,0.0,81.0,16.0,0.7333333333333333,60.66666666666667,1,1
6.0,0,1,0,0,150.0,36.0,1.0,0.4,82.0,1,0
3.0,0,0,0,0,189.0,55.0,24.0,0.2,92.0,0,0
4.0,0,0,0,0,208.0,53.0,20.0,0.2666666666666666,89.33333333333333,0,0
10.0,1,1,0,0,90.0,49.0,6.0,0.6666666666666666,71.33333333333334,1,0
3.0,0,0,0,0,281.0,71.0,25.0,0.2,92.0,0,0
1.0,0,0,0,0,313.0,104.0,3.0,0.0666666666666666,97.33333333333331,0,0
3.0,0,0,0,0,251.0,54.0,9.0,0.2,92.0,0,0
13.0,5,2,1,1,0.0,65.0,10.0,0.8666666666666667,51.33333333333333,1,1
1.0,0,0,0,0,315.0,63.0,17.0,0.0666666666666666,97.33333333333331,0,1
12.0,1,0,0,1,0.0,134.0,23.0,0.8,62.0,1,1
7.0,1,1,0,0,150.0,43.0,1.0,0.4666666666666667,79.33333333333333,1,0
11.0,2,1,1,0,0.0,78.0,11.0,0.7333333333333333,64.66666666666667,1,1
4.0,0,0,0,0,289.0,86.0,18.0,0.2666666666666666,89.33333333333333,0,0
0.0,0,0,0,0,249.0,118.0,17.0,0.0,100.0,0,0
12.0,3,2,2,0,0.0,12.0,9.0,0.8,56.0,1,1
3.0,1,0,0,0,278.0,84.0,1.0,0.2,92.0,0,0
12.0,0,0,0,1,90.0,78.0,17.0,0.8,62.0,1,1
7.0,1,1,0,0,0.0,119.0,11.0,0.4666666666666667,79.33333333333333,1,0
8.0,0,0,0,0,310.0,93.0,21.0,0.5333333333333333,78.66666666666667,0,0
8.0,1,0,0,0,353.0,63.0,12.0,0.5333333333333333,78.66666666666667,0,0
4.0,0,0,0,0,265.0,128.0,20.0,0.2666666666666666,89.33333333333333,0,0
10.0,2,1,1,0,0.0,41.0,7.0,0.6666666666666666,67.33333333333334,1,1
0.0,0,0,0,0,228.0,82.0,6.0,0.0,100.0,0,0
11.0,2,0,0,2,0.0,71.0,10.0,0.7333333333333333,58.66666666666667,1,1
4.0,0,0,1,0,0.0,117.0,5.0,0.2666666666666666,85.33333333333333,1,0
10.0,2,1,0,0,60.0,66.0,6.0,0.6666666666666666,71.33333333333334,1,0
4.0,1,0,1,0,90.0,42.0,12.0,0.2666666666666666,85.33333333333333,1,0
8.0,3,2,0,0,0.0,95.0,22.0,0.5333333333333333,74.66666666666667,1,0
0.0,0,0,0,0,289.0,143.0,4.0,0.0,100.0,0,0
8.0,1,0,1,0,30.0,43.0,2.0,0.5333333333333333,74.66666666666667,1,0
5.0,2,0,1,0,120.0,115.0,11.0,0.3333333333333333,82.66666666666667,1,0
1.0,0,0,0,0,354.0,79.0,24.0,0.0666666666666666,97.33333333333331,0,0
7.0,1,1,0,0,90.0,100.0,17.0,0.4666666666666667,79.33333333333333,1,0
10.0,3,1,0,3,0.0,90.0,1.0,0.6666666666666666,53.33333333333334,1,1
3.0,2,1,0,0,60.0,71.0,4.0,0.2,90.0,1,0
1.0,1,0,0,0,192.0,73.0,6.0,0.0666666666666666,97.33333333333331,0,0
8.0,0,0,0,1,150.0,62.0,2.0,0.5333333333333333,72.66666666666667,1,1
12.0,1,1,0,0,120.0,70.0,22.0,0.8,66.0,1,1
5.0,0,0,0,0,301.0,67.0,3.0,0.3333333333333333,86.66666666666667,0,0
10.0,4,0,1,3,0.0,28.0,2.0,0.6666666666666666,51.33333333333334,1,1
3.0,0,0,0,0,205.0,112.0,3.0,0.2,92.0,0,0
10.0,2,0,1,1,60.0,36.0,5.0,0.6666666666666666,63.33333333333334,1,1
14.0,2,0,0,2,90.0,93.0,19.0,0.9333333333333332,50.66666666666666,1,1
6.0,0,0,1,0,30.0,46.0,16.0,0.4,80.0,1,0
6.0,2,2,0,0,0.0,41.0,11.0,0.4,80.0,1,0
5.0,3,1,0,1,0.0,97.0,1.0,0.3333333333333333,78.66666666666667,1,1
8.0,0,0,1,0,120.0,113.0,3.0,0.5333333333333333,74.66666666666667,1,0
13.0,1,0,1,0,150.0,30.0,8.0,0.8666666666666667,61.33333333333333,1,1
1.0,0,0,0,0,349.0,117.0,23.0,0.0666666666666666,97.33333333333331,0,0
4.0,0,0,0,0,240.0,68.0,8.0,0.2666666666666666,89.33333333333333,0,0
4.0,0,1,0,0,30.0,62.0,20.0,0.2666666666666666,87.33333333333333,1,0
1.0,1,1,0,0,30.0,76.0,17.0,0.0666666666666666,95.33333333333331,1,0
8.0,2,1,0,0,150.0,70.0,10.0,0.5333333333333333,76.66666666666667,1,0
8.0,2,0,1,1,30.0,37.0,12.0,0.5333333333333333,68.66666666666667,1,1
4.0,0,0,0,0,190.0,132.0,8.0,0.2666666666666666,89.33333333333333,0,0
7.0,0,0,1,0,150.0,46.0,24.0,0.4666666666666667,77.33333333333333,1,0
12.0,5,0,2,2,0.0,72.0,24.0,0.8,48.0,1,1
0.0,1,1,0,0,90.0,50.0,2.0,0.0,98.0,1,0
8.0,5,2,2,1,0.0,32.0,11.0,0.5333333333333333,60.66666666666667,1,1
4.0,1,0,0,0,343.0,141.0,23.0,0.2666666666666666,89.33333333333333,0,0
9.0,1,0,0,0,234.0,131.0,11.0,0.6,76.0,0,0
4.0,1,0,0,0,345.0,79.0,23.0,0.2666666666666666,89.33333333333333,0,0
7.0,1,0,1,1,30.0,53.0,1.0,0.4666666666666667,71.33333333333333,1,1
4.0,0,0,0,0,328.0,94.0,15.0,0.2666666666666666,89.33333333333333,0,0
1.0,0,0,0,0,222.0,65.0,7.0,0.0666666666666666,97.33333333333331,0,0
1.0,1,0,0,0,290.0,57.0,17.0,0.0666666666666666,97.33333333333331,0,0
10.0,2,1,2,0,0.0,59.0,9.0,0.6666666666666666,63.33333333333334,1,1
4.0,0,0,0,0,230.0,103.0,3.0,0.2666666666666666,89.33333333333333,0,0
4.0,1,1,0,0,120.0,85.0,11.0,0.2666666666666666,87.33333333333333,1,0
11.0,0,1,0,0,150.0,58.0,16.0,0.7333333333333333,68.66666666666667,1,0
12.0,5,1,2,1,30.0,79.0,3.0,0.8,52.0,1,1
1.0,0,1,0,0,120.0,29.0,10.0,0.0666666666666666,95.33333333333331,1,0
11.0,2,0,1,0,120.0,43.0,13.0,0.7333333333333333,66.66666666666667,1,1
11.0,5,1,1,2,30.0,56.0,10.0,0.7333333333333333,52.66666666666667,1,1
9.0,2,1,0,0,0.0,68.0,5.0,0.6,74.0,1,0
11.0,6,0,2,3,0.0,91.0,10.0,0.7333333333333333,44.66666666666667,1,1
7.0,2,2,0,0,0.0,71.0,8.0,0.4666666666666667,77.33333333333333,1,0
11.0,0,1,0,0,150.0,100.0,23.0,0.7333333333333333,68.66666666666667,1,0
10.0,0,1,0,0,60.0,118.0,25.0,0.6666666666666666,71.33333333333334,1,0
4.0,0,0,0,0,330.0,69.0,2.0,0.2666666666666666,89.33333333333333,0,0
12.0,3,1,1,0,90.0,67.0,8.0,0.8,62.0,1,1
2.0,2,1,0,0,30.0,65.0,7.0,0.1333333333333333,92.66666666666669,1,0
2.0,1,0,0,0,276.0,65.0,9.0,0.1333333333333333,94.66666666666669,0,0
11.0,3,0,1,1,0.0,41.0,2.0,0.7333333333333333,60.66666666666667,1,0
6.0,2,0,2,0,30.0,26.0,23.0,0.4,76.0,1,1
1.0,0,0,0,0,287.0,117.0,5.0,0.0666666666666666,97.33333333333331,0,0
6.0,3,2,0,1,0.0,43.0,9.0,0.4,74.0,1,1
10.0,2,0,2,1,0.0,60.0,24.0,0.6666666666666666,59.33333333333334,1,1
2.0,0,0,0,0,349.0,65.0,21.0,0.1333333333333333,94.66666666666669,0,0
1.0,0,0,0,0,356.0,67.0,4.0,0.0666666666666666,97.33333333333331,0,0
7.0,0,0,0,0,350.0,133.0,11.0,0.4666666666666667,81.33333333333333,0,0
8.0,0,0,0,0,242.0,102.0,17.0,0.5333333333333333,78.66666666666667,0,0
7.0,1,1,0,0,0.0,98.0,17.0,0.4666666666666667,79.33333333333333,1,0
5.0,3,3,0,0,0.0,15.0,7.0,0.3333333333333333,80.66666666666667,1,0
2.0,1,0,0,0,190.0,65.0,20.0,0.1333333333333333,94.66666666666669,0,0
2.0,1,0,0,0,348.0,85.0,21.0,0.1333333333333333,94.66666666666669,0,0
8.0,0,0,0,0,296.0,79.0,15.0,0.5333333333333333,78.66666666666667,0,0
4.0,1,0,0,0,249.0,100.0,20.0,0.2666666666666666,89.33333333333333,0,0
4.0,1,0,0,0,258.0,81.0,6.0,0.2666666666666666,89.33333333333333,0,0
3.0,1,0,0,0,277.0,134.0,10.0,0.2,92.0,0,0
9.0,2,1,0,0,60.0,28.0,6.0,0.6,74.0,1,0
2.0,1,1,0,0,150.0,69.0,3.0,0.1333333333333333,92.66666666666669,1,0
3.0,2,1,0,0,60.0,76.0,13.0,0.2,90.0,1,0
3.0,1,0,0,0,226.0,84.0,14.0,0.2,92.0,0,0
8.0,2,0,2,0,90.0,48.0,5.0,0.5333333333333333,70.66666666666667,1,1
1.0,0,0,0,0,297.0,89.0,3.0,0.0666666666666666,97.33333333333331,0,0
3.0,0,0,0,0,186.0,91.0,6.0,0.2,92.0,0,0
2.0,0,0,0,0,314.0,140.0,18.0,0.1333333333333333,94.66666666666669,0,0
4.0,0,0,0,0,308.0,84.0,11.0,0.2666666666666666,89.33333333333333,0,0
10.0,3,1,1,2,0.0,97.0,17.0,0.6666666666666666,55.33333333333334,1,1
3.0,2,1,0,0,0.0,122.0,4.0,0.2,90.0,1,0
4.0,0,0,0,0,275.0,54.0,14.0,0.2666666666666666,89.33333333333333,0,0
0.0,0,0,0,0,321.0,51.0,20.0,0.0,100.0,0,0
11.0,5,0,3,2,0.0,10.0,15.0,0.7333333333333333,46.66666666666667,1,1
2.0,0,0,0,0,329.0,65.0,16.0,0.1333333333333333,94.66666666666669,0,0
13.0,1,0,1,0,120.0,99.0,14.0,0.8666666666666667,61.33333333333333,1,1
5.0,0,1,0,0,90.0,115.0,3.0,0.3333333333333333,84.66666666666667,1,0
0.0,0,0,0,0,335.0,102.0,12.0,0.0,100.0,0,0
11.0,2,0,0,1,120.0,32.0,25.0,0.7333333333333333,64.66666666666667,1,0
11.0,5,1,1,2,30.0,13.0,5.0,0.7333333333333333,52.66666666666667,1,1
1.0,0,0,0,0,219.0,112.0,15.0,0.0666666666666666,97.33333333333331,0,0
2.0,1,1,0,0,90.0,111.0,19.0,0.1333333333333333,92.66666666666669,1,0
5.0,3,2,0,1,30.0,72.0,3.0,0.3333333333333333,76.66666666666667,1,1
5.0,0,0,1,0,150.0,67.0,10.0,0.3333333333333333,82.66666666666667,1,0
4.0,0,0,0,0,245.0,86.0,9.0,0.2666666666666666,89.33333333333333,0,1
3.0,0,0,0,0,347.0,98.0,9.0,0.2,92.0,0,0
4.0,0,0,1,0,90.0,114.0,24.0,0.2666666666666666,85.33333333333333,1,0
5.0,0,0,0,0,220.0,95.0,17.0,0.3333333333333333,86.66666666666667,0,0
5.0,1,0,1,0,0.0,131.0,21.0,0.3333333333333333,82.66666666666667,1,0
6.0,3,1,2,0,0.0,49.0,17.0,0.4,74.0,1,1
2.0,2,1,0,0,120.0,82.0,7.0,0.1333333333333333,92.66666666666669,1,0
11.0,4,1,1,2,0.0,22.0,2.0,0.7333333333333333,52.66666666666667,1,1
10.0,1,0,1,0,60.0,41.0,12.0,0.6666666666666666,69.33333333333334,1,0
2.0,0,0,0,0,306.0,53.0,18.0,0.1333333333333333,94.66666666666669,0,0
6.0,3,1,1,0,120.0,37.0,15.0,0.4,78.0,1,0
2.0,1,0,0,0,235.0,108.0,18.0,0.1333333333333333,94.66666666666669,0,0
13.0,2,0,0,1,0.0,69.0,3.0,0.8666666666666667,59.33333333333333,1,1
3.0,0,0,0,0,329.0,95.0,19.0,0.2,92.0,0,0
1.0,0,0,0,0,296.0,76.0,10.0,0.0666666666666666,97.33333333333331,0,0
9.0,2,0,0,1,0.0,98.0,5.0,0.6,70.0,1,1
2.0,0,0,0,0,197.0,57.0,21.0,0.1333333333333333,94.66666666666669,0,0
7.0,1,0,0,1,150.0,59.0,15.0,0.4666666666666667,75.33333333333333,1,1
5.0,1,0,0,1,150.0,51.0,18.0,0.3333333333333333,80.66666666666667,1,0
1.0,0,0,0,0,198.0,118.0,14.0,0.0666666666666666,97.33333333333331,0,0
4.0,1,0,0,0,181.0,49.0,7.0,0.2666666666666666,89.33333333333333,0,0
9.0,2,0,2,0,30.0,45.0,10.0,0.6,68.0,1,1
3.0,0,0,0,0,251.0,84.0,13.0,0.2,92.0,0,0
6.0,5,1,2,1,0.0,85.0,10.0,0.4,68.0,1,1
3.0,0,0,0,0,335.0,88.0,18.0,0.2,92.0,0,0
4.0,0,0,0,0,300.0,65.0,19.0,0.2666666666666666,89.33333333333333,0,0
2.0,0,0,0,0,354.0,130.0,11.0,0.1333333333333333,94.66666666666669,0,0
7.0,1,1,0,0,120.0,70.0,13.0,0.4666666666666667,79.33333333333333,1,0
2.0,0,0,0,0,241.0,68.0,9.0,0.1333333333333333,94.66666666666669,0,0
9.0,1,1,0,0,30.0,54.0,13.0,0.6,74.0,1,0
6.0,0,0,0,0,297.0,144.0,16.0,0.4,84.0,0,0
12.0,4,1,1,2,0.0,21.0,18.0,0.8,50.0,1,1
4.0,0,0,0,0,354.0,100.0,6.0,0.2666666666666666,89.33333333333333,0,0
8.0,0,1,0,0,120.0,94.0,3.0,0.5333333333333333,76.66666666666667,1,0
6.0,2,3,0,0,30.0,39.0,6.0,0.4,78.0,1,1
8.0,4,0,4,0,30.0,58.0,21.0,0.5333333333333333,62.66666666666667,1,1
3.0,0,0,0,0,274.0,141.0,12.0,0.2,92.0,0,0
1.0,1,0,1,0,0.0,98.0,16.0,0.0666666666666666,93.33333333333331,1,0
1.0,0,0,0,0,305.0,114.0,12.0,0.0666666666666666,97.33333333333331,0,0
13.0,2,0,0,2,60.0,98.0,22.0,0.8666666666666667,53.33333333333333,1,1
12.0,3,2,1,1,0.0,51.0,17.0,0.8,54.0,1,1
8.0,1,1,1,0,0.0,52.0,13.0,0.5333333333333333,72.66666666666667,1,1
4.0,1,1,0,0,0.0,69.0,10.0,0.2666666666666666,87.33333333333333,1,0
14.0,2,0,0,1,90.0,77.0,19.0,0.9333333333333332,56.66666666666666,1,1
2.0,0,0,0,0,192.0,71.0,8.0,0.1333333333333333,94.66666666666669,0,0
7.0,2,2,0,0,0.0,74.0,4.0,0.4666666666666667,77.33333333333333,1,0
10.0,2,1,2,0,60.0,83.0,14.0,0.6666666666666666,63.33333333333334,1,1
4.0,0,0,0,0,203.0,86.0,12.0,0.2666666666666666,89.33333333333333,0,0
0.0,0,0,0,0,319.0,95.0,22.0,0.0,100.0,0,0
